AÑO;MES;Fecha;Tipo día;GRAN BS.AS.;BUENOS AIRES;CENTRO;LITORAL;CUYO;NOROESTE;NORESTE;COMAHUE;PATAGONICA;DEMANDA TOTAL;TEMPERATURA REFERENCIA MEDIA GBA °C
2018;ago-18;06/08/2018;Lunes habiles;6330.9;1760.6;1341.1;1862.5;908.3;1223.1;982.1;579.7;655.7;15644.0;14.9
2018;ago-18;07/08/2018;Martes Habiles;6258.7;1809.8;1354.2;1875.6;927.3;1191.2;924.2;586.8;648.9;15576.6;15.3
2018;ago-18;08/08/2018;Miercoles habiles;6805.7;1912.3;1454.9;2033.9;967.2;1220.0;907.3;589.1;636.6;16527.0;12.9
2018;ago-18;09/08/2018;Jueves Habiles;7451.9;1902.7;1521.8;2152.5;984.5;1271.5;1037.6;602.0;643.6;17568.1;10.1
2018;ago-18;10/08/2018;Viernes habiles;7279.1;1922.3;1503.4;2081.4;962.2;1289.2;1059.9;598.1;638.9;17334.4;9.5
2018;ago-18;11/08/2018;Sabado o Semilaborable;6266.2;1785.7;1285.0;1770.5;896.9;1204.4;975.5;565.8;629.7;15379.6;13.1
2018;ago-18;12/08/2018;Domingo o Feriado;5312.5;1620.7;1110.5;1533.9;819.0;1068.2;862.5;533.0;615.6;13475.9;15.3
2018;ago-18;13/08/2018;Lunes habiles;6067.2;1825.3;1317.1;1845.9;904.2;1162.7;884.0;599.2;667.1;15272.7;14.6
2018;ago-18;14/08/2018;Martes Habiles;6340.5;1858.5;1381.3;1900.8;907.5;1191.5;894.8;596.4;698.1;15769.5;13.4
2018;ago-18;15/08/2018;Miercoles habiles;6571.4;1837.4;1414.6;1939.9;935.3;1201.0;920.0;591.2;694.3;16105.1;10.9
2018;ago-18;16/08/2018;Jueves Habiles;6374.5;1831.3;1373.6;1899.5;930.3;1187.3;906.4;590.8;683.2;15777.0;13.9
2018;ago-18;17/08/2018;Viernes habiles;5872.5;1797.5;1304.1;1824.6;904.2;1187.7;897.8;579.1;681.5;15048.9;16.1
2018;ago-18;18/08/2018;Sabado o Semilaborable;5226.3;1739.5;1165.1;1547.4;883.4;1111.9;851.5;552.5;680.3;13757.9;17.9
2018;ago-18;19/08/2018;Domingo o Feriado;5739.8;1629.8;1130.8;1521.4;835.0;1077.7;829.7;527.3;665.9;13957.5;10.0
2018;ago-18;20/08/2018;Domingo o Feriado;6407.9;1588.3;1243.0;1667.6;870.3;1178.5;1002.7;542.7;662.9;15163.9;7.5
2018;ago-18;21/08/2018;Martes Habiles;7160.5;1810.6;1500.1;2012.8;950.8;1258.1;1124.2;591.3;684.9;17093.5;8.0
2018;ago-18;22/08/2018;Miercoles habiles;6972.6;1902.6;1505.6;2038.7;964.7;1266.5;1112.6;592.6;690.2;17045.9;10.4
2018;ago-18;23/08/2018;Jueves Habiles;6839.9;1847.8;1463.9;1968.8;964.8;1217.7;1015.2;586.8;692.6;16597.5;12.1
2018;ago-18;24/08/2018;Viernes habiles;6959.7;1875.3;1439.3;1953.1;961.6;1206.3;908.8;593.3;695.1;16592.5;11.3
2018;ago-18;25/08/2018;Sabado o Semilaborable;6518.0;1771.6;1270.3;1693.1;896.3;1159.1;921.9;550.8;682.6;15463.7;9.3
2018;ago-18;26/08/2018;Domingo o Feriado;5746.4;1533.0;1092.8;1487.6;778.0;1043.5;879.5;516.0;661.1;13738.0;13.5
2018;ago-18;27/08/2018;Lunes habiles;5936.3;1707.9;1297.9;1758.3;861.8;1089.3;921.6;556.8;683.1;14813.1;15.0
2018;ago-18;28/08/2018;Martes Habiles;5661.3;1717.1;1384.2;1750.9;875.8;1105.0;892.5;560.5;689.4;14636.5;17.0
2018;ago-18;29/08/2018;Miercoles habiles;5392.0;1723.1;1422.5;1713.7;881.1;1101.3;933.6;567.8;697.4;14432.5;18.2
2018;ago-18;30/08/2018;Jueves Habiles;6140.6;1805.2;1428.6;1774.6;910.9;1096.3;1028.1;580.0;702.1;15466.4;13.5
2018;ago-18;31/08/2018;Viernes habiles;7239.4;1874.3;1417.5;1963.6;979.5;1105.7;901.6;592.6;708.3;16782.5;9.4
2018;sep-18;01/09/2018;Sabado o Semilaborable;6429.5;1752.1;1347.9;1777.5;901.5;1160.5;913.2;549.8;664.1;15496.0;11.4
2018;sep-18;02/09/2018;Domingo o Feriado;5512.2;1561.2;1139.8;1500.9;813.5;1057.9;901.8;516.8;628.0;13632.0;12.4
2018;sep-18;03/09/2018;Lunes habiles;6124.3;1775.8;1296.6;1749.5;872.0;1107.3;920.0;565.8;642.6;15053.8;12.5
2018;sep-18;04/09/2018;Martes Habiles;5828.9;1758.1;1282.9;1773.2;879.0;1102.2;875.0;556.7;655.4;14711.3;14.7
2018;sep-18;05/09/2018;Miercoles habiles;5462.9;1750.8;1246.5;1760.3;863.5;1087.3;871.8;550.0;635.2;14228.5;17.8
2018;sep-18;06/09/2018;Jueves Habiles;5221.3;1691.0;1225.1;1719.3;855.2;1088.4;874.8;559.4;652.2;13886.7;19.5
2018;sep-18;07/09/2018;Viernes habiles;4968.4;1588.4;1192.0;1502.9;860.4;1096.8;897.1;561.6;640.0;13307.7;17.9
2018;sep-18;08/09/2018;Sabado o Semilaborable;4656.6;1600.2;1060.2;1401.0;819.5;1053.7;873.0;530.5;631.1;12625.7;17.2
2018;sep-18;09/09/2018;Domingo o Feriado;4533.0;1549.7;959.7;1296.8;750.6;977.3;833.5;497.9;612.3;12010.8;15.5
2018;sep-18;10/09/2018;Lunes habiles;5433.5;1781.0;1160.2;1606.4;838.5;1084.2;901.7;556.6;637.5;13999.5;15.0
2018;sep-18;11/09/2018;Martes Habiles;5412.5;1784.6;1216.9;1659.3;863.0;1116.2;913.2;551.5;639.2;14156.4;15.5
2018;sep-18;12/09/2018;Miercoles habiles;5414.6;1788.3;1235.5;1668.7;875.6;1116.5;932.4;548.2;663.5;14243.2;16.3
2018;sep-18;13/09/2018;Jueves Habiles;5341.4;1750.3;1203.9;1663.9;875.5;1088.4;897.0;547.5;669.3;14037.2;16.4
2018;sep-18;14/09/2018;Viernes habiles;5321.9;1758.5;1202.5;1658.4;857.2;1059.5;880.0;537.7;664.2;13940.0;16.6
2018;sep-18;15/09/2018;Sabado o Semilaborable;4787.2;1635.3;1051.7;1447.3;808.9;1021.4;836.4;505.8;649.0;12743.0;17.3
2018;sep-18;16/09/2018;Domingo o Feriado;4442.2;1456.1;939.5;1311.1;734.1;924.5;782.3;489.1;641.8;11720.7;18.2
2018;sep-18;17/09/2018;Lunes habiles;5082.8;1620.7;1173.5;1643.0;838.5;1056.2;850.7;537.2;657.3;13460.0;19.2
2018;sep-18;18/09/2018;Martes Habiles;5082.9;1658.4;1217.1;1667.5;850.9;1122.3;894.2;537.4;661.5;13692.2;19.9
2018;sep-18;19/09/2018;Miercoles habiles;5071.2;1657.7;1197.6;1659.0;855.2;1121.5;951.2;544.2;665.2;13722.7;16.7
2018;sep-18;20/09/2018;Jueves Habiles;5085.2;1716.1;1192.4;1669.5;864.9;1119.1;945.7;547.6;673.5;13814.0;16.9
2018;sep-18;21/09/2018;Viernes habiles;5046.5;1702.0;1227.2;1733.6;873.9;1153.9;1051.3;544.8;678.9;14012.1;22.6
2018;sep-18;22/09/2018;Sabado o Semilaborable;4599.6;1572.6;1142.3;1665.2;832.1;1223.3;1199.4;510.2;669.5;13414.3;25.9
2018;sep-18;23/09/2018;Domingo o Feriado;4064.8;1417.6;983.9;1463.8;741.1;1248.4;1363.7;494.2;658.7;12436.3;21.1
2018;sep-18;24/09/2018;Lunes habiles;4730.8;1568.9;1119.0;1595.7;824.5;1160.7;1180.6;531.9;670.6;13382.6;17.4
2018;sep-18;25/09/2018;Martes Habiles;4502.5;1370.5;1177.4;1371.0;861.1;1104.2;948.5;554.0;659.0;12548.2;19.6
2018;sep-18;26/09/2018;Miercoles habiles;4937.5;1581.7;1204.4;1699.0;882.7;1174.4;946.2;553.1;678.1;13657.2;20.6
2018;sep-18;27/09/2018;Jueves Habiles;5030.7;1682.5;1197.7;1705.3;875.5;1241.4;998.4;566.7;690.9;13989.1;16.9
2018;sep-18;28/09/2018;Viernes habiles;5125.0;1715.7;1236.3;1749.5;885.6;1336.7;1159.5;554.9;678.2;14441.6;18.6
2018;sep-18;29/09/2018;Sabado o Semilaborable;4619.2;1565.1;1068.7;1566.6;823.1;1395.8;1246.3;516.0;717.0;13517.8;19.5
2018;sep-18;30/09/2018;Domingo o Feriado;4303.3;1432.9;938.9;1358.7;747.0;1227.9;1007.8;498.9;619.5;12134.9;17.4
2018;oct-18;01/10/2018;Lunes habiles;5256.6;1640.8;1162.8;1625.0;851.2;1229.7;1076.6;552.1;637.8;14032.6;13.4
2018;oct-18;02/10/2018;Martes Habiles;5429.5;1683.7;1225.7;1677.6;890.1;1073.9;861.4;554.5;626.1;14022.5;11.7
2018;oct-18;03/10/2018;Miercoles habiles;5224.3;1667.2;1229.4;1679.5;874.1;1081.4;860.2;546.2;603.9;13766.2;17.1
2018;oct-18;04/10/2018;Jueves Habiles;5093.3;1644.7;1224.4;1671.7;875.7;1108.7;870.2;536.7;608.9;13634.3;15.6
2018;oct-18;05/10/2018;Viernes habiles;5050.0;1649.9;1206.2;1656.7;882.9;1131.8;871.8;531.7;617.2;13598.3;14.5
2018;oct-18;06/10/2018;Sabado o Semilaborable;4505.4;1570.1;1062.0;1450.7;838.0;1088.4;830.8;506.6;609.9;12462.0;16.5
2018;oct-18;07/10/2018;Domingo o Feriado;4081.8;1426.1;976.9;1295.7;767.6;1033.7;861.1;478.8;595.2;11517.0;20.1
2018;oct-18;08/10/2018;Lunes habiles;5079.0;1621.4;1269.9;1735.5;839.3;1263.4;1102.6;520.8;614.1;14045.9;24.3
2018;oct-18;09/10/2018;Martes Habiles;4973.1;1630.5;1261.3;1735.7;875.8;1311.8;1136.9;534.2;601.2;14060.5;19.2
2018;oct-18;10/10/2018;Miercoles habiles;4919.9;1625.8;1237.5;1690.0;888.2;1156.9;1003.5;539.3;599.3;13660.4;16.9
2018;oct-18;11/10/2018;Jueves Habiles;5166.3;1678.4;1230.7;1693.0;895.2;1073.7;988.0;546.4;605.3;13876.9;13.8
2018;oct-18;12/10/2018;Viernes habiles;5328.9;1710.8;1228.6;1719.2;892.7;1061.8;979.8;536.4;608.8;14067.2;13.5
2018;oct-18;13/10/2018;Sabado o Semilaborable;4585.6;1619.8;1064.3;1468.5;820.5;1006.7;812.4;503.2;604.0;12485.2;16.8
2018;oct-18;14/10/2018;Domingo o Feriado;3983.4;1458.2;944.6;1289.0;709.9;899.9;753.8;467.4;612.0;11118.2;20.2
2018;oct-18;15/10/2018;Domingo o Feriado;4058.5;1360.7;986.9;1338.8;770.7;947.5;813.6;475.6;606.2;11358.6;21.8
2018;oct-18;16/10/2018;Martes Habiles;4999.6;1580.5;1258.6;1703.4;866.1;1136.6;971.8;521.1;617.0;13654.5;22.5
2018;oct-18;17/10/2018;Miercoles habiles;5256.3;1677.7;1372.2;1874.2;906.5;1312.9;1208.3;526.5;608.7;14743.4;23.4
2018;oct-18;18/10/2018;Jueves Habiles;5067.6;1678.1;1331.1;1868.4;902.0;1434.5;1305.4;538.4;598.5;14723.9;20.2
2018;oct-18;19/10/2018;Viernes habiles;4902.4;1687.3;1258.2;1767.3;862.1;1183.0;1169.2;552.1;591.7;13973.2;17.3
2018;oct-18;20/10/2018;Sabado o Semilaborable;4454.0;1590.0;1092.8;1489.7;794.1;1081.9;1007.8;516.2;589.5;12615.9;15.5
2018;oct-18;21/10/2018;Domingo o Feriado;4067.6;1432.2;970.1;1306.6;715.8;993.5;1035.9;471.4;585.4;11578.6;17.1
2018;oct-18;22/10/2018;Lunes habiles;4835.2;1647.7;1198.6;1610.1;829.9;1102.9;1226.7;515.0;610.4;13576.5;18.4
2018;oct-18;23/10/2018;Martes Habiles;4928.9;1670.4;1246.7;1645.0;862.4;1036.4;1009.5;537.4;629.8;13566.4;16.7
2018;oct-18;24/10/2018;Miercoles habiles;5260.4;1750.5;1259.5;1639.0;864.7;1035.3;1037.5;535.6;629.6;14012.2;13.8
2018;oct-18;25/10/2018;Jueves Habiles;5152.2;1711.2;1261.7;1686.3;862.7;1048.7;1161.4;529.8;624.8;14038.7;17.1
2018;oct-18;26/10/2018;Viernes habiles;4998.7;1674.3;1209.5;1632.3;860.0;1037.4;1041.5;518.6;624.2;13596.5;18.0
2018;oct-18;27/10/2018;Sabado o Semilaborable;4390.5;1574.8;1052.5;1420.9;812.8;982.8;873.9;491.9;601.5;12201.7;17.1
2018;oct-18;28/10/2018;Domingo o Feriado;4010.9;1416.8;936.5;1290.8;724.6;916.3;845.7;466.4;583.1;11191.0;19.2
2018;oct-18;29/10/2018;Lunes habiles;4906.5;1634.4;1179.0;1650.4;859.2;1119.3;1052.6;512.4;612.9;13526.8;22.8
2018;oct-18;30/10/2018;Martes Habiles;4981.5;1675.3;1216.2;1740.5;876.2;1292.4;1282.8;515.8;621.3;14202.0;20.5
2018;oct-18;31/10/2018;Miercoles habiles;4965.3;1697.5;1200.5;1702.3;839.3;1183.0;1031.5;523.2;626.3;13768.8;17.3
2018;nov-18;01/11/2018;Jueves Habiles;4992.4;1662.5;1194.8;1672.5;840.1;1093.7;972.2;530.6;637.8;13596.6;14.2
2018;nov-18;02/11/2018;Viernes habiles;4994.7;1727.8;1270.0;1726.8;862.3;1162.7;1051.9;517.8;624.2;13938.2;16.0
2018;nov-18;03/11/2018;Sabado o Semilaborable;4428.8;1630.3;1140.3;1570.1;827.4;1284.3;1067.2;483.7;619.9;13051.9;20.4
2018;nov-18;04/11/2018;Domingo o Feriado;4117.3;1428.6;1043.1;1423.1;804.7;1210.1;976.0;466.4;628.0;12097.3;21.5
2018;nov-18;05/11/2018;Lunes habiles;5040.6;1658.4;1251.4;1764.0;909.7;1390.5;1218.7;501.5;633.1;14367.8;23.3
2018;nov-18;06/11/2018;Martes Habiles;5144.1;1742.2;1241.2;1809.6;870.3;1167.6;1121.6;502.9;619.7;14219.2;22.0
2018;nov-18;07/11/2018;Miercoles habiles;4976.9;1697.8;1253.1;1771.9;874.1;1126.9;1067.1;515.1;640.4;13923.3;18.3
2018;nov-18;08/11/2018;Jueves Habiles;5193.4;1706.3;1305.7;1859.9;930.3;1225.4;1180.1;539.3;663.4;14603.8;22.5
2018;nov-18;09/11/2018;Viernes habiles;5986.7;1818.1;1440.0;2124.2;983.6;1371.4;1295.0;546.5;624.8;16190.3;27.3
2018;nov-18;10/11/2018;Sabado o Semilaborable;4885.4;1649.7;1362.2;2018.4;921.6;1460.0;1341.7;496.9;615.3;14751.1;23.0
2018;nov-18;11/11/2018;Domingo o Feriado;4329.9;1491.0;1030.8;1535.2;756.3;1437.7;1392.2;461.1;600.0;13034.3;22.9
2018;nov-18;12/11/2018;Lunes habiles;5327.8;1684.9;1200.5;1721.9;787.6;1315.8;1550.5;501.8;616.1;14707.0;25.1
2018;nov-18;13/11/2018;Martes Habiles;5453.7;1672.5;1203.1;1707.7;779.1;1134.6;1288.7;505.8;623.5;14368.8;23.9
2018;nov-18;14/11/2018;Miercoles habiles;5128.9;1665.9;1222.9;1690.4;817.8;1124.2;1020.9;509.7;637.2;13818.0;21.5
2018;nov-18;15/11/2018;Jueves Habiles;5360.6;1702.7;1292.9;1847.7;870.0;1241.1;1048.3;512.7;622.5;14498.6;23.5
2018;nov-18;16/11/2018;Viernes habiles;4850.2;1648.8;1251.9;1852.1;881.3;1380.7;1172.4;512.8;635.1;14185.4;17.1
2018;nov-18;17/11/2018;Sabado o Semilaborable;4378.3;1577.9;1166.0;1639.4;846.3;1459.1;1266.6;482.9;618.2;13434.6;20.4
2018;nov-18;18/11/2018;Domingo o Feriado;3931.1;1425.0;983.5;1362.9;753.2;1085.0;913.4;456.2;611.5;11521.9;19.2
2018;nov-18;19/11/2018;Domingo o Feriado;4136.8;1331.6;1045.5;1453.0;829.8;1030.4;855.3;477.6;628.4;11788.3;22.1
2018;nov-18;20/11/2018;Martes Habiles;5254.1;1573.7;1371.2;1848.1;989.1;1283.1;1077.4;542.9;634.0;14573.6;24.4
2018;nov-18;21/11/2018;Miercoles habiles;6079.4;1835.8;1580.0;2090.3;1119.9;1471.9;1298.3;568.2;644.3;16688.2;28.0
2018;nov-18;22/11/2018;Jueves Habiles;5842.4;1705.1;1422.8;2017.3;1012.2;1428.8;1292.6;518.7;632.1;15872.1;24.3
2018;nov-18;23/11/2018;Viernes habiles;4899.3;1634.2;1262.7;1730.7;923.5;1247.3;990.5;518.2;632.2;13838.6;17.5
2018;nov-18;24/11/2018;Sabado o Semilaborable;4349.3;1541.1;1137.9;1555.3;881.3;1162.7;925.7;496.9;621.9;12672.0;18.8
2018;nov-18;25/11/2018;Domingo o Feriado;4076.5;1418.2;1037.6;1403.1;830.8;1035.6;943.2;472.2;604.1;11821.4;18.6
2018;nov-18;26/11/2018;Lunes habiles;5101.4;1641.7;1179.8;1707.6;902.8;1178.2;1150.6;524.8;621.7;14008.5;23.0
2018;nov-18;27/11/2018;Martes Habiles;5077.4;1638.4;1196.9;1734.0;890.3;1157.8;1170.5;517.6;609.7;13992.5;22.3
2018;nov-18;28/11/2018;Miercoles habiles;5158.6;1673.4;1234.8;1777.7;922.0;1100.2;1063.3;545.3;629.9;14105.1;20.6
2018;nov-18;29/11/2018;Jueves Habiles;5050.4;1675.8;1286.1;1790.8;905.7;1128.9;1181.2;549.2;649.3;14217.4;20.3
2018;nov-18;30/11/2018;Viernes habiles;4939.9;1703.5;1288.4;1821.9;896.6;1211.1;1199.8;539.8;644.7;14245.6;22.1
2018;dic-18;01/12/2018;Sabado o Semilaborable;4214.5;1539.5;1068.5;1511.7;777.8;1075.8;1100.5;488.3;605.4;12382.1;17.7
2018;dic-18;02/12/2018;Domingo o Feriado;3903.3;1440.0;940.0;1302.6;706.9;918.2;836.9;459.2;598.3;11105.3;15.1
2018;dic-18;03/12/2018;Lunes habiles;4802.0;1600.3;1220.9;1653.4;847.0;1055.9;937.0;536.2;611.7;13264.5;20.9
2018;dic-18;04/12/2018;Martes Habiles;4981.8;1672.1;1348.8;1848.3;856.2;1181.4;1078.0;562.2;616.5;14145.3;19.1
2018;dic-18;05/12/2018;Miercoles habiles;5029.1;1682.6;1300.2;1821.0;804.4;1205.3;1246.5;522.5;597.2;14208.8;19.5
2018;dic-18;06/12/2018;Jueves Habiles;4889.4;1640.3;1259.4;1741.9;798.0;1076.7;1147.3;502.2;618.9;13674.2;17.8
2018;dic-18;07/12/2018;Viernes habiles;4833.6;1608.8;1281.1;1696.0;849.8;1063.7;1008.5;528.0;644.1;13513.6;16.5
2018;dic-18;08/12/2018;Domingo o Feriado;4289.7;1404.0;1115.3;1469.5;846.4;1024.0;938.3;511.5;663.0;12261.6;21.8
2018;dic-18;09/12/2018;Domingo o Feriado;4278.4;1373.1;1127.6;1453.9;814.8;1123.5;1047.0;474.2;609.4;12301.9;23.8
2018;dic-18;10/12/2018;Lunes habiles;5384.9;1680.6;1556.0;2019.8;1023.8;1486.4;1436.5;537.4;635.7;15760.9;22.8
2018;dic-18;11/12/2018;Martes Habiles;5482.6;1722.2;1694.6;2052.8;1058.6;1688.8;1639.3;533.2;629.2;16501.2;23.2
2018;dic-18;12/12/2018;Miercoles habiles;5615.0;1730.4;1534.1;1961.4;989.0;1535.6;1310.1;541.2;614.1;15830.9;23.5
2018;dic-18;13/12/2018;Jueves Habiles;5156.5;1642.0;1633.4;2145.8;1060.9;1506.1;1425.3;536.4;609.3;15715.7;19.3
2018;dic-18;14/12/2018;Viernes habiles;5006.0;1582.6;1309.5;1819.2;977.1;1582.6;1650.5;510.9;608.7;15047.1;20.5
2018;dic-18;15/12/2018;Sabado o Semilaborable;4493.7;1524.2;1169.4;1599.5;916.7;1222.1;1205.4;501.5;625.8;13258.4;20.9
2018;dic-18;16/12/2018;Domingo o Feriado;4762.9;1479.6;1194.4;1685.1;941.4;1127.4;1338.3;500.3;600.6;13630.0;25.5
2018;dic-18;17/12/2018;Lunes habiles;5332.1;1593.3;1445.9;2035.8;962.0;1438.3;1633.3;528.2;615.6;15584.5;23.5
2018;dic-18;18/12/2018;Martes Habiles;4998.9;1604.1;1268.8;1775.4;943.6;1191.5;1253.4;560.9;641.6;14238.3;19.2
2018;dic-18;19/12/2018;Miercoles habiles;5325.0;1669.2;1314.7;1761.0;1032.3;1169.3;1265.4;575.1;635.9;14747.8;22.3
2018;dic-18;20/12/2018;Jueves Habiles;5692.3;1720.3;1300.9;1855.8;919.6;1303.8;1407.7;548.8;621.0;15370.3;23.9
2018;dic-18;21/12/2018;Viernes habiles;5493.4;1688.2;1258.5;1736.5;930.4;1191.4;1211.7;582.0;632.3;14724.4;23.7
2018;dic-18;22/12/2018;Sabado o Semilaborable;4924.0;1660.9;1214.4;1695.4;981.0;1188.7;1191.4;586.3;624.1;14066.2;22.2
2018;dic-18;23/12/2018;Domingo o Feriado;4951.4;1616.5;1191.8;1633.8;992.6;1231.6;1238.7;579.3;627.7;14063.4;24.9
2018;dic-18;24/12/2018;Sabado o Semilaborable;5469.0;1683.7;1289.2;1736.7;1097.7;1338.8;1320.8;620.4;620.5;15176.8;26.4
2018;dic-18;25/12/2018;Domingo o Feriado;5150.0;1432.1;1172.9;1630.0;974.4;1306.8;1353.1;569.8;587.5;14176.5;26.7
2018;dic-18;26/12/2018;Miercoles habiles;6793.5;1795.2;1669.9;2222.2;1178.7;1666.6;1623.5;596.9;620.0;18166.3;29.3
2018;dic-18;27/12/2018;Jueves Habiles;6866.1;1847.4;1474.8;2150.2;1181.6;1747.3;1725.7;571.9;646.1;18211.2;27.8
2018;dic-18;28/12/2018;Viernes habiles;6707.7;1853.5;1485.4;2228.1;1188.1;1471.0;1540.2;595.1;649.5;17718.5;26.2
2018;dic-18;29/12/2018;Sabado o Semilaborable;5821.5;1747.6;1540.3;2170.4;1200.3;1540.3;1541.8;535.2;648.9;16746.4;25.4
2018;dic-18;30/12/2018;Domingo o Feriado;4612.9;1386.9;1050.0;1624.6;928.2;1321.6;1506.4;475.3;630.7;13536.5;23.9
2018;dic-18;31/12/2018;Sabado o Semilaborable;4582.2;1452.9;1138.4;1633.9;967.1;1151.9;1412.2;516.6;641.6;13496.8;23.0
2019;ene-19;01/01/2019;Domingo o Feriado;5233.1;1354.9;1261.9;1833.5;939.0;1233.8;1459.4;496.7;576.0;14388.3;28.1
2019;ene-19;02/01/2019;Miercoles habiles;6468.8;1659.1;1665.0;2392.7;1071.1;1652.2;1708.6;523.0;604.3;17744.8;27.9
2019;ene-19;03/01/2019;Jueves Habiles;5048.6;1583.5;1307.9;1805.0;1015.4;1235.9;1490.4;532.3;617.4;14636.5;21.7
2019;ene-19;04/01/2019;Viernes habiles;5293.2;1669.9;1359.6;1748.4;1094.2;1146.7;1229.3;573.5;630.4;14745.3;23.5
2019;ene-19;05/01/2019;Sabado o Semilaborable;5215.6;1714.2;1349.6;1764.9;1139.4;1221.7;1287.7;579.7;616.8;14889.6;25.7
2019;ene-19;06/01/2019;Domingo o Feriado;4895.7;1541.9;1069.0;1619.8;895.0;1236.7;1283.1;527.3;611.3;13679.7;24.5
2019;ene-19;07/01/2019;Lunes habiles;5620.3;1731.2;1206.7;1733.0;986.4;1205.1;1067.3;556.2;623.8;14730.1;25.0
2019;ene-19;08/01/2019;Martes Habiles;6353.3;1838.4;1354.6;1969.6;1067.4;1397.3;1170.5;539.2;617.3;16307.6;26.6
2019;ene-19;09/01/2019;Miercoles habiles;6355.6;1794.8;1283.0;1894.1;1026.6;1461.6;1331.1;513.8;604.6;16265.2;25.7
2019;ene-19;10/01/2019;Jueves Habiles;5205.7;1653.4;1121.8;1597.6;883.3;1151.8;1079.3;503.7;612.4;13809.1;22.2
2019;ene-19;11/01/2019;Viernes habiles;4777.9;1647.0;1139.9;1574.7;904.5;1002.8;1057.3;527.9;642.5;13274.4;18.5
2019;ene-19;12/01/2019;Sabado o Semilaborable;4812.7;1729.4;1099.4;1611.3;915.1;1006.9;1161.1;517.4;617.5;13470.9;24.4
2019;ene-19;13/01/2019;Domingo o Feriado;4634.9;1540.4;974.6;1507.9;779.7;1042.9;1186.7;479.0;597.9;12743.9;23.8
2019;ene-19;14/01/2019;Lunes habiles;5625.7;1790.3;1186.7;1857.6;836.4;1077.3;1227.3;548.5;632.1;14782.0;24.1
2019;ene-19;15/01/2019;Martes Habiles;5396.8;1807.5;1257.9;1876.2;893.8;1087.5;1386.2;585.2;649.2;14940.3;22.5
2019;ene-19;16/01/2019;Miercoles habiles;5538.7;1892.3;1407.7;1986.8;1007.1;1224.1;1461.0;574.7;619.3;15711.7;24.5
2019;ene-19;17/01/2019;Jueves Habiles;5161.3;1784.0;1209.5;1873.7;853.3;1194.8;1568.8;543.3;615.8;14804.5;22.1
2019;ene-19;18/01/2019;Viernes habiles;4743.4;1726.9;1147.5;1638.2;863.5;1024.2;1142.9;561.4;636.2;13484.3;18.9
2019;ene-19;19/01/2019;Sabado o Semilaborable;4322.4;1634.1;1049.3;1480.9;883.2;1013.7;895.1;561.9;671.4;12512.0;19.9
2019;ene-19;20/01/2019;Domingo o Feriado;4173.3;1520.3;972.1;1418.9;870.8;984.7;918.0;552.8;653.3;12064.3;23.0
2019;ene-19;21/01/2019;Lunes habiles;5626.9;1837.0;1318.9;1973.4;1060.7;1256.1;1238.4;588.5;640.7;15540.6;25.9
2019;ene-19;22/01/2019;Martes Habiles;6690.4;2021.7;1611.0;2338.0;1181.7;1517.4;1538.7;611.1;636.9;18146.9;28.5
2019;ene-19;23/01/2019;Miercoles habiles;6648.2;1952.6;1647.0;2209.5;1240.6;1714.9;1621.9;608.6;641.8;18285.1;26.7
2019;ene-19;24/01/2019;Jueves Habiles;6669.5;2006.7;1579.6;2210.8;1304.5;1734.4;1564.7;679.7;670.2;18420.3;27.1
2019;ene-19;25/01/2019;Viernes habiles;5832.0;1846.6;1682.0;2272.8;1288.8;1819.9;1716.8;655.4;651.3;17765.6;25.4
2019;ene-19;26/01/2019;Sabado o Semilaborable;5758.0;1735.3;1251.7;1881.1;1103.9;1480.2;1690.8;575.0;633.8;16109.9;27.4
2019;ene-19;27/01/2019;Domingo o Feriado;6064.7;1694.8;1289.4;1918.3;1106.6;1305.9;1539.3;573.8;627.9;16120.7;28.3
2019;ene-19;28/01/2019;Lunes habiles;7910.1;2107.0;1729.3;2591.3;1261.4;1608.1;1651.2;665.3;655.3;20178.9;31.3
2019;ene-19;29/01/2019;Martes Habiles;8256.9;2206.1;1873.4;2785.2;1332.9;1758.6;1712.2;695.7;646.2;21267.3;30.9
2019;ene-19;30/01/2019;Miercoles habiles;7001.6;1940.1;1582.0;2383.0;1254.5;1580.5;1724.7;665.8;631.6;18763.9;27.3
2019;ene-19;31/01/2019;Jueves Habiles;6505.7;1864.3;1563.7;2195.3;1187.8;1485.7;1776.5;655.0;633.1;17867.3;23.7
2019;feb-19;01/02/2019;Viernes habiles;7355.3;1990.5;1504.7;2232.6;1099.8;1264.9;1679.0;667.8;624.3;18419.0;28.4
2019;feb-19;02/02/2019;Sabado o Semilaborable;5360.7;1723.9;1253.3;1880.5;885.4;1155.5;1325.3;588.3;605.4;14778.2;24.8
2019;feb-19;03/02/2019;Domingo o Feriado;4153.1;1502.4;1009.1;1434.0;727.4;1005.7;1074.2;547.5;616.1;12069.4;19.7
2019;feb-19;04/02/2019;Lunes habiles;5154.1;1704.4;1224.4;1824.7;864.5;1107.5;1111.0;628.8;655.7;14275.0;21.8
2019;feb-19;05/02/2019;Martes Habiles;5529.2;1775.9;1274.6;1923.9;1003.9;1182.2;1149.7;691.2;687.3;15217.9;22.6
2019;feb-19;06/02/2019;Miercoles habiles;5985.2;1864.5;1352.8;2033.1;1112.2;1292.7;1277.7;709.8;655.2;16283.2;24.3
